0.0067683,0.0035912,0.0051209,0.0024756,0.0017245,0.0032183,0.0020874,0.007456,0.0006787,0.0008746,
0.0035559,0.0034008,0.0081535,0.0026962,0.0020806,0.004227,0.0044627,0.0067074,0.0010013,0.001599,
0.0063241,0.0035094,0.0088722,0.0031223,0.0015078,0.0032488,0.0027265,0.00228,0.0008216,0.0008004,
0.0028686,0.004325,0.0047978,0.0020849,0.0020392,0.0028535,0.0023525,0.0009199,0.0009207,0.0008669,
0.0028601,0.0029457,0.005863,0.0034285,0.0018041,0.0032769,0.0022086,0.0009781,0.0009279,0.0016449,
0.0031586,0.0036273,0.004885,0.002366,0.0016905,0.003999,0.0028643,0.0067948,0.0008329,0.0007413,
0.0034898,0.0031429,0.0051392,0.0026766,0.0018756,0.0035757,0.0028776,0.0008726,0.0006224,0.0010075,
0.0043977,0.0031898,0.0045121,0.0024784,0.0027066,0.005355,0.0025733,0.0065696,0.0008409,0.0009301,
0.0036381,0.0035257,0.0054375,0.0024943,0.0015008,0.003486,0.0027509,0.0007046,0.0009778,0.0015283,
0.0034495,0.0049051,0.0058802,0.0025896,0.0018047,0.0032654,0.0021552,0.0069489,0.0007998,0.0008225,
0.0031018,0.0029837,0.0045725,0.0023326,0.0014947,0.0026918,0.0034981,0.0054406,0.0008196,0.0020429,
0.003423,0.0038426,0.0051897,0.002997,0.0016048,0.0033421,0.0026682,0.0061986,0.0008275,0.0006392,
0.0040677,0.0038073,0.0050886,0.0023199,0.0019817,0.0032274,0.0024227,0.0007555,0.0007066,0.0006117,
0.0034342,0.0031359,0.0051141,0.002598,0.0017863,0.0032745,0.0020456,0.0009455,0.0037829,0.0047667,
0.0137856,0.0076636,0.0045398,0.0023411,0.0014058,0.0029332,0.0023391,0.0047751,0.00102,0.0007372,
0.0024548,0.0030439,0.0057226,0.0021841,0.0018931,0.0036118,0.0023446,0.001991,0.0008202,0.0007494,
0.0051896,0.0037045,0.0055277,0.0025442,0.0019229,0.003687,0.0023086,0.0056573,0.0006443,0.0006568,
0.0030515,0.0030134,0.0052953,0.0025298,0.001449,0.0033075,0.0024731,0.0006929,0.0008219,0.0007089,
0.002473,0.0035821,0.0053786,0.0024677,0.0020429,0.0031322,0.0030096,0.0010992,0.00075,0.0008423,
0.0037217,0.0036238,0.0056568,0.0025715,0.0019859,0.0038189,0.0029128,0.0010374,0.0007372,0.0007544,
0.0028529,0.0038678,0.005491,0.0028289,0.0016592,0.003841,0.0027092,0.0008286,0.000667,0.0008097,
0.0036538,0.0034272,0.0052957,0.0028643,0.0019552,0.0037921,0.0024383,0.0008268,0.0010288,0.0008531,
0.003801,0.0038533,0.0057454,0.0027952,0.0019843,0.0035985,0.0027199,0.0008418,0.0008834,0.0008097,
0.0039055,0.0036136,0.0065367,0.0026144,0.0026173,0.0035677,0.0025966,0.0014549,0.0007829,0.0006795,
0.0033366,0.0036124,0.0058225,0.0027297,0.0018411,0.0038726,0.0027763,0.0007515,0.0008876,0.000625,
0.0040329,0.0040649,0.0058069,0.0026335,0.0017679,0.0035117,0.0025016,0.006463,0.0008765,0.0009486,
