0.0037564,0.0007905,0.0009049,0.000923,0.0011501,0.0010844,0.0009017,0.0008534,0.0008116,0.0007556,
0.0007771,0.0009216,0.0006926,0.000739,0.0006835,0.0008458,0.0007034,0.0007882,0.0009247,0.0013675,
0.0007413,0.0009151,0.0007378,0.0010313,0.0016954,0.0016855,0.0008955,0.0014281,0.0007156,0.0007625,
0.0008865,0.0008231,0.0008277,0.0011003,0.0007798,0.0007512,0.0012014,0.0008254,0.0007824,0.0008134,
0.0009696,0.0009064,0.000702,0.0006672,0.0009096,0.0012842,0.0011336,0.0007913,0.0007814,0.0015711,
0.0014819,0.0007561,0.0007989,0.0007287,0.0008822,0.0007424,0.0006845,0.0008138,0.0007174,0.0012142,
0.0007191,0.0008362,0.0007851,0.0006862,0.000978,0.0009871,0.0007369,0.0011479,0.0010573,0.0011088,
0.0007789,0.00075,0.0008071,0.0008434,0.000921,0.0007448,0.0007191,0.0008301,0.0008467,0.0007567,
0.000775,0.000693,0.0011852,0.0009224,0.0007546,0.0008464,0.0009443,0.0007159,0.0007961,0.0008881,
0.0007013,0.0007177,0.0008997,0.0011062,0.0009079,0.0010585,0.0008283,0.0009892,0.0007092,0.0007613,
0.0008761,0.0008193,0.0007683,0.0008406,0.0008648,0.0007113,0.0007485,0.0006108,0.0007436,0.0006731,
0.0007345,0.0007473,0.0008158,0.0006815,0.0010538,0.0013375,0.0006976,0.0009682,0.0011441,0.0009796,
0.0009329,0.0007627,0.0009169,0.000771,0.001163,0.0010631,0.0010036,0.0007664,0.0120557,0.0008402,
0.0008357,0.0006976,0.0008006,0.0008222,0.0007802,0.0008691,0.0006981,0.0011834,0.0012065,0.0009524,
0.0006664,0.0013369,0.0006749,0.0008219,0.0009466,0.0006516,0.0006904,0.0008155,0.0008199,0.0007619,
0.0008024,0.0005895,0.000848,0.0007378,0.0007028,0.0008924,0.0009583,0.0007576,0.000657,0.0008997,
0.0007287,0.0007433,0.0010982,0.00066,0.0008039,0.0007141,0.0007472,0.0006947,0.0007695,0.0008426,
0.0007415,0.0007491,0.0009696,0.0006835,0.0007325,0.000921,0.0007835,0.0006737,0.0034126,0.001212,
0.0016066,0.000772,0.0012017,0.0013127,0.0013439,0.0008278,0.0007566,0.0007314,0.0008449,0.0007343,
0.0008924,0.0008391,0.0010567,0.0007712,0.0006781,0.0007059,0.0005828,0.0007322,0.0007247,0.000627,
0.0008732,0.001636,0.0007436,0.0022423,0.0008019,0.0009719,0.0008217,0.000759,0.000755,0.0009469,
0.0007386,0.001045,0.0006877,0.0009589,0.0007762,0.0008953,0.0007607,0.0007948,0.0006879,0.000644,
0.0010355,0.0008747,0.0010078,0.0008583,0.0009679,0.0006801,0.0007369,0.0007293,0.0013339,0.0007241,
0.000715,0.0007387,0.0007518,0.0008397,0.0008811,0.0007727,0.000849,0.000812,0.00111,0.0007095,
0.000854,0.0008389,0.0008216,0.0010858,0.0008505,0.0009519,0.0009497,0.0008239,0.0007663,0.0010223,
