0.0375035,0.0611554,0.0200365,0.0185208,0.0098695,0.0943722,0.0324735,0.14683,0.0105572,0.0311194,
0.0313103,0.0529512,0.0168287,0.0233895,0.0096966,0.101793,0.0358218,0.158424,0.0083635,0.0387645,
0.033444,0.059092,0.0176848,0.0211886,0.0099942,0.107984,0.0401196,0.180177,0.0109196,0.0496285,
0.040735,0.0652001,0.0188074,0.0274009,0.0141642,0.113518,0.0446682,0.19989,0.0118222,0.0492351,
0.0484449,0.07606,0.0237902,0.0278399,0.0102581,0.129906,0.0455621,0.205189,0.0105232,0.0488643,
0.0419379,0.0783635,0.0227339,0.0286354,0.0135027,0.109172,0.0468701,0.196184,0.011778,0.041063,
0.0446164,0.0760098,0.0227694,0.0267465,0.0136838,0.133601,0.0472625,0.202162,0.0102059,0.043467,
0.0514423,0.0812259,0.0212016,0.0247572,0.0137174,0.128333,0.0436762,0.184426,0.0108152,0.0346962,
0.0518858,0.0818813,0.0225093,0.0245828,0.014539,0.136865,0.0421733,0.205762,0.0084827,0.0391393,
0.0522919,0.0775282,0.0187641,0.0284169,0.0141312,0.133587,0.041873,0.190488,0.0085089,0.0479742,
0.0480261,0.0621541,0.0226526,0.0289979,0.0146718,0.129533,0.039641,0.202895,0.0097088,0.0471995,
0.0488053,0.0708727,0.0229231,0.0295236,0.014408,0.132938,0.0459177,0.183202,0.0088066,0.0347241,
0.0378522,0.0736131,0.0169282,0.0219935,0.0149596,0.133614,0.0351944,0.197944,0.011258,0.0470133,
0.0522512,0.0721792,0.0234972,0.0282706,0.0147989,0.130961,0.0463405,0.199022,0.0113961,0.0475499,
0.0485611,0.0718944,0.0234498,0.0282843,0.0144663,0.122724,0.0414665,0.196048,0.0110949,0.0490511,
0.0510872,0.0718845,0.0229448,0.0295985,0.0144327,0.131335,0.0471578,0.203869,0.0113681,0.0492441,
0.0421105,0.0787741,0.0228224,0.029418,0.0142215,0.126008,0.0479241,0.180838,0.0116279,0.0491398,
0.0388479,0.0717745,0.0233903,0.0289525,0.013955,0.130945,0.0464565,0.202804,0.0108802,0.0481164,
0.0435975,0.0777493,0.017237,0.0286487,0.0137593,0.128201,0.0471406,0.197145,0.0119049,0.0457106,
0.0396482,0.0731871,0.0231303,0.0297881,0.0124166,0.124142,0.0419201,0.19249,0.0115062,0.0405935,
0.0501298,0.0764809,0.0184131,0.0212805,0.0111048,0.107244,0.0455216,0.196511,0.0114033,0.0440533,
0.0487566,0.0806528,0.0221623,0.02867,0.0128445,0.117199,0.0464384,0.190462,0.0115556,0.043197,
0.0479696,0.0816073,0.0218784,0.0281533,0.0141426,0.137587,0.042676,0.203021,0.0095877,0.0465068,
0.0519523,0.0803569,0.0204307,0.0276974,0.0118129,0.135467,0.0368727,0.190393,0.0109446,0.0463792,
0.0511236,0.0765496,0.0197569,0.0300377,0.0127012,0.128735,0.0390286,0.205154,0.01125,0.047508,
0.0511608,0.0761429,0.0211436,0.0289446,0.0142405,0.130901,0.039263,0.195436,0.0100384,0.0366891,
0.0475315,0.0662163,0.0188174,0.0217593,0.0128725,0.132069,0.0452989,0.201372,0.0116057,0.0426893,
0.0475911,0.0611609,0.0237945,0.0289167,0.0147788,0.127876,0.0450713,0.206023,0.0116608,0.0457694,
0.0464953,0.0588399,0.0227044,0.0282767,0.0142124,0.123886,0.0456241,0.188697,0.0111363,0.049411,
0.0453367,0.0708843,0.0232602,0.0287947,0.0142976,0.131815,0.0460231,0.203506,0.0112929,0.0497443,
0.0376122,0.0808966,0.0235586,0.0279665,0.0149763,0.118233,0.0445927,0.185534,0.0112454,0.0460919,
0.0464941,0.0724874,0.0238508,0.029823,0.0130017,0.130944,0.0461655,0.196477,0.0109738,0.0469738,
0.0441978,0.0716666,0.0220124,0.0287091,0.0142578,0.134987,0.0477407,0.184957,0.0111834,0.0400442,
0.0395811,0.0785415,0.0216367,0.0286715,0.0145044,0.130353,0.0472863,0.20039,0.0093244,0.0415389,
0.0524212,0.0800181,0.0182928,0.0254242,0.0144472,0.140118,0.0395834,0.197663,0.0076831,0.0425871,
0.0515486,0.0756391,0.0140351,0.0217133,0.0145705,0.139834,0.0403622,0.201802,0.0105362,0.0483922,
0.0508372,0.073088,0.0207399,0.0272512,0.0114228,0.136177,0.0424578,0.194621,0.0116367,0.0482775,
0.0510951,0.0618667,0.0173904,0.029424,0.011722,0.122944,0.041546,0.201091,0.0111619,0.0476454,
0.0515258,0.0708817,0.0226663,0.0285986,0.0109434,0.12043,0.0412406,0.195485,0.0090247,0.0463675,
0.0528097,0.0701754,0.0216276,0.0290216,0.0140055,0.119374,0.0442561,0.190349,0.0101367,0.0490362,
0.051449,0.0712795,0.0225439,0.0265102,0.0141717,0.128137,0.0443209,0.199256,0.0111442,0.0461509,
0.0494318,0.0732498,0.0233955,0.0301161,0.0143605,0.129373,0.0451213,0.191665,0.0115195,0.0479897,
0.0411093,0.0719708,0.022784,0.0296047,0.0147108,0.130022,0.043739,0.202033,0.0121399,0.040045,
0.0406019,0.0797231,0.0235344,0.0293794,0.0147823,0.133136,0.043183,0.202298,0.0097457,0.0474879,
0.0331714,0.0669105,0.0210763,0.028807,0.0147738,0.126583,0.0437324,0.202435,0.0116949,0.046227,
0.046749,0.0763751,0.0235274,0.0302002,0.01351,0.128237,0.0467638,0.207173,0.010333,0.0422367,
0.0375166,0.079738,0.0238409,0.0217462,0.0109729,0.12687,0.0445133,0.202816,0.0109372,0.0420197,
0.0523399,0.0766615,0.0208602,0.0239565,0.0131448,0.142181,0.0370722,0.190085,0.0110026,0.0412419,
0.0493243,0.0783195,0.02157,0.0233016,0.0137159,0.138539,0.0327094,0.18365,0.0101531,0.0484129,
0.0515642,0.0703402,0.0179051,0.0261805,0.0136432,0.137043,0.0408635,0.176904,0.0092749,0.0483362,
0.0516901,0.0776953,0.0193861,0.0299256,0.0125488,0.136956,0.0434799,0.18454,0.0082377,0.0476827,
0.0503296,0.0681159,0.0178293,0.0264998,0.0144901,0.133993,0.0378406,0.204242,0.0111226,0.0485586,
0.0521707,0.0724332,0.0174932,0.028672,0.0146768,0.131696,0.0433191,0.203235,0.0113087,0.0452489,
0.0494014,0.059458,0.021964,0.027606,0.0146791,0.119714,0.0455859,0.200939,0.0111642,0.0472615,
0.0470862,0.0741863,0.0227059,0.0297222,0.014317,0.12831,0.0476815,0.198127,0.01217,0.0461192,
0.0406262,0.07971,0.0233015,0.0279113,0.0107759,0.114979,0.0470954,0.194417,0.0115041,0.0478374,
0.0426999,0.0772568,0.0233292,0.0293194,0.0143465,0.133762,0.0445739,0.196814,0.0113337,0.0429026,
0.0494002,0.0780205,0.0229739,0.0203848,0.0109798,0.11425,0.0447739,0.174664,0.0120639,0.0450029,
0.0365221,0.0770896,0.0223841,0.0287652,0.0130198,0.121727,0.0475595,0.203671,0.0110898,0.0456824,
0.0475793,0.0767879,0.0209064,0.028645,0.0101408,0.136154,0.045565,0.203536,0.0085234,0.0352921,
0.0515288,0.0807489,0.0181722,0.0203103,0.0110743,0.140645,0.0404446,0.20004,0.0084922,0.0471798,
0.051557,0.0752558,0.0182263,0.0289542,0.014842,0.130286,0.0447498,0.198654,0.0112001,0.0489998,
0.051605,0.0623449,0.0173802,0.0287021,0.0126329,0.126163,0.0413543,0.204386,0.0118493,0.0481913,
0.0403561,0.0672089,0.0228514,0.0296635,0.0145373,0.128823,0.0456422,0.19765,0.0111672,0.0490734,
0.0488463,0.0740436,0.0233865,0.0297593,0.0120994,0.115465,0.0432853,0.190769,0.0115213,0.0486677,
0.0419385,0.0738863,0.0227929,0.0292021,0.0148756,0.126861,0.046165,0.198363,0.0117988,0.0464914,
0.0404516,0.0725543,0.0232995,0.0267617,0.0137252,0.130606,0.0479578,0.172947,0.0098523,0.0452125,
0.0330121,0.0720767,0.0227763,0.0281754,0.0144884,0.126548,0.0467061,0.199549,0.010868,0.046975,
0.0431254,0.0820794,0.0236388,0.0286578,0.0132861,0.13551,0.0441133,0.205097,0.0088496,0.0367644,
0.047667,0.0806193,0.0198538,0.0204733,0.0112237,0.140289,0.0432713,0.205444,0.0080287,0.0458396,
0.0485381,0.0788401,0.0194019,0.0272559,0.0134803,0.14088,0.0433033,0.198196,0.0117499,0.048424,
0.0523065,0.0674128,0.0184558,0.027461,0.0130734,0.130317,0.0359981,0.20398,0.01157,0.0484342,
0.0489728,0.0693823,0.0237335,0.0251595,0.0110858,0.126628,0.0483762,0.199567,0.011147,0.0434973,
0.0509346,0.063547,0.0236335,0.0298065,0.0148009,0.123527,0.0350678,0.185648,0.0109612,0.0491179,
0.0498426,0.0735619,0.0215858,0.0299736,0.01424,0.135577,0.0453177,0.200357,0.0108887,0.0491957,
0.0521005,0.0700359,0.023167,0.0300398,0.0146826,0.120181,0.046614,0.189564,0.0114433,0.0489859,
0.0423856,0.0580674,0.0228631,0.0247811,0.0144161,0.124235,0.0406916,0.202108,0.0115327,0.0400509,
0.0510348,0.0730499,0.0230504,0.0300553,0.0145198,0.129927,0.0442395,0.196411,0.0119422,0.0488697,
0.0382234,0.0682849,0.0236143,0.0230839,0.0104843,0.125755,0.0422709,0.20094,0.0111283,0.0498589,
0.0437705,0.0728914,0.0231923,0.0288388,0.0148166,0.127635,0.0479751,0.203944,0.0109146,0.0461186,
0.0374609,0.0782255,0.0233775,0.0292764,0.0143535,0.109829,0.0459421,0.195539,0.0108625,0.045461,
0.0381709,0.0804577,0.0232322,0.0269763,0.014073,0.130751,0.0472452,0.193985,0.0117686,0.0465508,
0.0437074,0.0721397,0.0231483,0.0287789,0.0112163,0.133506,0.0453013,0.18601,0.0099276,0.0350689,
0.0451237,0.0750621,0.0221752,0.0289277,0.0107154,0.13669,0.047097,0.199506,0.0089425,0.0397517,
0.0493505,0.0790092,0.0222351,0.0255296,0.010541,0.143002,0.0446242,0.194036,0.0074935,0.0371506,
0.0517145,0.0807809,0.0169442,0.021946,0.0107952,0.140536,0.0353378,0.190806,0.0090307,0.0421768,
0.0506113,0.0755124,0.0201227,0.0223575,0.0140646,0.138539,0.0391386,0.193416,0.0114639,0.0494163,
0.0514795,0.0632886,0.017309,0.0258678,0.0150782,0.127977,0.0382549,0.196401,0.0110154,0.0490219,
0.0518433,0.0724985,0.0209528,0.0290795,0.0148023,0.123524,0.0390597,0.203481,0.0113718,0.0494889,
0.0481001,0.0675771,0.0233521,0.0279526,0.0148413,0.118239,0.0385156,0.195001,0.0084756,0.0421313,
0.0506972,0.0709288,0.0217607,0.0289656,0.0149345,0.129289,0.0434247,0.202602,0.0088835,0.0444972,
0.0521706,0.067474,0.0235675,0.0299519,0.0144269,0.131984,0.0476408,0.182671,0.0114872,0.045622,
0.0501017,0.0645355,0.0230901,0.0292044,0.0144552,0.121421,0.0473285,0.203755,0.0121498,0.0423158,
0.0454176,0.0741811,0.0232668,0.0291307,0.0147665,0.126502,0.0474545,0.194363,0.0113365,0.0455933,
0.033624,0.0717636,0.0232537,0.0288418,0.0143652,0.11899,0.0469969,0.203965,0.0116803,0.0494227,
0.0380659,0.0701835,0.0234502,0.0295186,0.0144991,0.122892,0.0401916,0.199704,0.011597,0.043433,
0.0470716,0.0807731,0.0198632,0.0280479,0.0105145,0.13084,0.0445805,0.192893,0.010942,0.0398973,
0.0506602,0.0728852,0.0234287,0.0225716,0.0139018,0.1412,0.0391584,0.207581,0.009711,0.0432976,
0.0521823,0.0742564,0.0179048,0.0288709,0.014257,0.137148,0.0330887,0.193371,0.0084936,0.0380438,
0.0505261,0.0794126,0.0169594,0.0281481,0.01399,0.140235,0.0395802,0.20277,0.0093275,0.0497542,
